food_id,food_name,restaurant,min_value,max_value,mean_value
3990,Electric Blue Raspberry Freeze,taco-bell,140,180,160.0
3991,Manzanita Sol,taco-bell,220,550,385.0
3992,Mountain Dew,taco-bell,220,550,385.0
3993,Mountain Dew Baja Blast,taco-bell,220,550,385.0
3994,Mountain Dew Baja Blast Freeze,taco-bell,200,250,225.0
3995,Mountain Dew Kickstart Orange Citrus,taco-bell,80,200,140.0
3996,Mountain Dew Sangria Blast,taco-bell,220,550,385.0
3997,Mountain Dew Spiked Lemonade Freeze,taco-bell,240,240,240.0
3998,MUG Root Beer,taco-bell,200,500,350.0
3999,Orange Cream Pop Freeze,taco-bell,130,160,145.0
4000,Orange Juice 10 oz,taco-bell,140,140,140.0
4001,Pepsi,taco-bell,200,500,350.0
4002,Premium Hot Coffee with creamer,taco-bell,35,35,35.0
4003,Premium Iced Coffee,taco-bell,10,10,10.0
4004,Premium Roast Coffee 12.5 oz,taco-bell,10,10,10.0
4005,Rockstar® Punch Freeze,taco-bell,220,220,220.0
4006,Sierra Mist,taco-bell,200,500,350.0
4007,Skittles Freeze,taco-bell,160,210,185.0
4008,Snapple Lemonade Freeze,taco-bell,190,240,215.0
4009,Sour Strawberry Skittles Freeze,taco-bell,190,230,210.0
4010,Starburst Strawberry Freeze,taco-bell,190,240,215.0
4011,Tropicana Pink Lemonade,taco-bell,200,500,350.0
4012,A.M. Crunchwrap Bacon,taco-bell,680,680,680.0
4013,A.M. Crunchwrap Sausage,taco-bell,730,730,730.0
4014,A.M. Crunchwrap® - Steak,taco-bell,650,650,650.0
4015,A.M. Grilled Taco - Bacon,taco-bell,230,230,230.0
4016,A.M. Grilled Taco - Egg and Cheese,taco-bell,170,170,170.0
4017,A.M. Grilled Taco - Sausage,taco-bell,220,220,220.0
4018,"Bacon, Egg & Cheese Biscuit Taco",taco-bell,380,380,380.0
4019,Breakfast Quesalupa,taco-bell,560,600,580.0
4020,Breakfast Stacker,taco-bell,380,380,380.0
4021,California A.M. Crunchwrap,taco-bell,630,630,630.0
4022,Cheesy Breakfast Burrito - Bacon,taco-bell,490,490,490.0
4023,Cheesy Breakfast Burrito - Bacon - Fresco Style,taco-bell,380,380,380.0
4024,Cheesy Breakfast Burrito - Fiesta Potato,taco-bell,530,530,530.0
4025,Cheesy Breakfast Burrito - Fiesta Potato - Fresco Style,taco-bell,430,430,430.0
4026,Cheesy Breakfast Burrito - Sausage,taco-bell,470,470,470.0
4027,Cheesy Breakfast Burrito - Sausage - Fresco Style,taco-bell,370,370,370.0
4028,Cheesy Breakfast Burrito - Steak and Egg,taco-bell,450,450,450.0
4029,Cheesy Breakfast Burrito - Steak and Egg - Fresco Style,taco-bell,320,320,320.0
4030,Cinnabon® Delights™,taco-bell,160,930,545.0
4031,Country AM Crunchwrap - Sausage,taco-bell,660,660,660.0
4032,Country Grilled Breakfast Burrito - Sausage,taco-bell,390,390,390.0
4033,Dressed Egg Taco,taco-bell,460,470,465.0
4034,Egg and Cheese Biscuit Taco,taco-bell,310,310,310.0
4035,Grande Scrambler Burrito - Bacon,taco-bell,680,680,680.0
4036,Grande Scrambler Burrito - Sausage,taco-bell,670,670,670.0
4037,Grande Scrambler Burrito - Steak,taco-bell,670,670,670.0
4038,Grilled Breakfast Burrito - Bacon,taco-bell,350,350,350.0
4039,Grilled Breakfast Burrito - Fiesta Potato,taco-bell,340,340,340.0
4040,Grilled Breakfast Burrito - Sausage,taco-bell,340,340,340.0
4041,Hash Brown,taco-bell,170,170,170.0
4042,Mini Skillet Bowl,taco-bell,180,180,180.0
4043,Naked Egg Taco,taco-bell,300,310,305.0
4044,Sausage and Cheese Biscuit Taco,taco-bell,370,370,370.0
4045,Sausage Flatbread Melt,taco-bell,300,300,300.0
4046,Sausage Flatbread Quesadilla,taco-bell,240,240,240.0
4047,"Sausage, Egg and Cheese Biscuit Taco",taco-bell,430,430,430.0
4048,Chalupa Supreme® - Chicken,taco-bell,340,340,340.0
4049,Chalupa Supreme® - Steak,taco-bell,340,340,340.0
4050,Chalupa Supreme®–Beef,taco-bell,370,370,370.0
4051,Double Chalupa,taco-bell,600,600,600.0
4052,Naked Chicken Chalupa,taco-bell,420,440,430.0
4053,Spicy Double Chalupa,taco-bell,600,600,600.0
4054,Toasted Cheddar Chalupa,taco-bell,450,450,450.0
4055,Avocado Ranch Dressing,taco-bell,80,80,80.0
4056,Border Sauce,taco-bell,0,0,0.0
4057,Cilantro Dressing,taco-bell,90,90,90.0
4058,Creamy Jalapeno Sauce,taco-bell,70,70,70.0
4059,Green Tomatillo Sauce,taco-bell,10,10,10.0
4060,Guacamole,taco-bell,35,35,35.0
4061,Nacho Cheese Dip,taco-bell,150,150,150.0
4062,Pepper Jack Sauce,taco-bell,70,70,70.0
4063,Pico de Gallo,taco-bell,5,5,5.0
4064,Pizza Sauce,taco-bell,10,10,10.0
4065,Premium Guacamole Dip,taco-bell,70,70,70.0
4066,Red Sauce,taco-bell,10,10,10.0
4067,Reduced Fat Sour Cream,taco-bell,30,30,30.0
4068,Reduced-Fat Sour Cream Dip,taco-bell,60,60,60.0
4069,Salsa,taco-bell,5,5,5.0
4070,Salsa Dip,taco-bell,10,10,10.0
4071,Salsa Verde,taco-bell,5,5,5.0
4072,Spicy Ranch Dip,taco-bell,230,230,230.0
4073,Fresco Bean Burrito,taco-bell,350,350,350.0
4074,Fresco Burrito Supreme® – Chicken,taco-bell,340,340,340.0
4075,Fresco Burrito Supreme® – Steak,taco-bell,340,340,340.0
4076,Fresco Chicken Soft Taco,taco-bell,150,150,150.0
4077,Fresco Crunchy Taco,taco-bell,140,140,140.0
4078,Fresco Grilled Steak Soft Taco,taco-bell,150,150,150.0
4079,Fresco Soft Taco,taco-bell,170,170,170.0
4080,Cheesy Gordita Crunch,taco-bell,490,490,490.0
4081,Doritos® Cheesy Gordita Crunch - Cool Ranch,taco-bell,490,490,490.0
4082,Doritos® Cheesy Gordita Crunch - Fiery,taco-bell,490,490,490.0
4083,Doritos® Cheesy Gordita Crunch - Nacho Cheese,taco-bell,490,490,490.0
4084,Double Cheesy Gordita Crunch,taco-bell,570,570,570.0
4085,Gordita Supreme® – Beef,taco-bell,300,300,300.0
4086,Gordita Supreme® - Chicken,taco-bell,270,270,270.0
4087,Gordita Supreme® - Steak,taco-bell,270,270,270.0
4088,Boss Nachos,taco-bell,1120,1160,1140.0
4089,Nacho Fries Bellgrande,taco-bell,710,710,710.0
4090,Nacho Party Pack,taco-bell,1970,2060,2015.0
4091,Nachos BellGrande®,taco-bell,760,760,760.0
4092,Nachos Supreme,taco-bell,430,430,430.0
4093,Triple Layer Nachos,taco-bell,320,320,320.0
4094,Triple Melt Nachos,taco-bell,260,260,260.0
4095,Black Beans,taco-bell,80,80,80.0
4096,Black Beans & Rice,taco-bell,200,200,200.0
4097,Buffalo Chicken Nacho Fries,taco-bell,490,490,490.0
4098,Caramel Apple Empanada,taco-bell,310,310,310.0
4099,Cheesy Fiesta Potatoes,taco-bell,290,290,290.0
4100,Chips & Guacamole,taco-bell,320,320,320.0
4101,Chips & Pico De Gallo,taco-bell,230,230,230.0
4102,Cinnamon Twists,taco-bell,170,170,170.0
4103,Nacho Fries,taco-bell,320,320,320.0
4104,Naked Chicken Chips,taco-bell,390,780,585.0
4105,Pintos n Cheese,taco-bell,180,180,180.0
4106,Premium Latin Rice,taco-bell,120,120,120.0
4107,Steak Rattlesnake Fries,taco-bell,450,450,450.0
4108,Steak Reaper Ranch Fries Supreme,taco-bell,470,470,470.0
4109,Beefy Cheddar Crunchwrap Slider,taco-bell,410,410,410.0
4110,Beefy Mini Quesadilla,taco-bell,210,210,210.0
4111,Beefy Nacho Griller,taco-bell,420,420,420.0
4112,Black Bean Crunchwrap Supreme,taco-bell,510,510,510.0
4113,BLT Crunchwrap Slider,taco-bell,430,430,430.0
4114,Cheese Quesadilla,taco-bell,450,450,450.0
4115,Cheese Roll-Up,taco-bell,190,190,190.0
4116,Chicken Power Bowl,taco-bell,560,560,560.0
4117,Chicken Quesadilla,taco-bell,520,520,520.0
4118,Chickstar,taco-bell,620,620,620.0
4119,Chili Cheese Burrito,taco-bell,380,380,380.0
4120,Chipotle Crispy Chicken Griller,taco-bell,290,290,290.0
4121,Crispy Chicken Quesadilla,taco-bell,650,650,650.0
4122,Crunchwrap Supreme®,taco-bell,540,540,540.0
4123,Double Tostada,taco-bell,270,270,270.0
4124,Express Taco Salad w/ Chips,taco-bell,580,580,580.0
4125,Loaded Potato Griller,taco-bell,470,470,470.0
4126,Mexican Pizza,taco-bell,540,540,540.0
4127,MexiMelt®,taco-bell,270,270,270.0
4128,Quesalupa,taco-bell,440,460,450.0
4129,Shredded Chicken Mini Quesadilla,taco-bell,180,180,180.0
4130,Spicy Chicken Crunchwrap Slider,taco-bell,400,400,400.0
4131,Spicy Tostada,taco-bell,190,190,190.0
4132,Stacker,taco-bell,390,390,390.0
4133,Steak Power Bowl,taco-bell,580,580,580.0
4134,Steak Quesadilla,taco-bell,520,520,520.0
4135,Triple Double Crunchwrap,taco-bell,700,780,740.0
4136,Veggie Power Bowl,taco-bell,430,430,430.0
4137,Express Taco Salad w/ Chips,taco-bell,580,580,580.0
4138,Fiesta Taco Salad-Beef,taco-bell,780,780,780.0
4139,Fiesta Taco Salad-Chicken,taco-bell,720,720,720.0
4140,Fiesta Taco Salad-Steak,taco-bell,720,720,720.0
4141,Chicken Softshell Taco,taco-johns,190,190,190.0
4142,Crispy Taco,taco-johns,170,170,170.0
4143,Fish Tacos,taco-johns,280,280,280.0
4144,Softshell Taco,taco-johns,220,220,220.0
4145,Stuffed Grilled Taco,taco-johns,540,540,540.0
4146,Taco Bravo®,taco-johns,330,330,330.0
4147,Taco Burger,taco-johns,280,280,280.0
4148,Taco Perfecto,taco-johns,220,230,225.0
4149,Bean Burrito,taco-johns,370,370,370.0
4150,Beef Grilled Burrito,taco-johns,590,590,590.0
4151,Beefy Burrito,taco-johns,440,440,440.0
4152,Chicken & Potato Burrito,taco-johns,480,480,480.0
4153,Chicken Grilled Burrito,taco-johns,590,590,590.0
4154,Combination Burrito,taco-johns,410,410,410.0
4155,Crunchy Chicken & Potato Burrito,taco-johns,580,580,580.0
4156,Meat & Potato Burrito,taco-johns,520,520,520.0
4157,Super Burrito,taco-johns,450,450,450.0
4158,Breakfast Burrito – Bacon,taco-johns,550,550,550.0
4159,Breakfast Burrito – Sausage,taco-johns,640,640,640.0
4160,Breakfast Egg Burrito,taco-johns,420,420,420.0
4161,Breakfast Egg Burrito – Bacon,taco-johns,480,480,480.0
4162,Breakfast Egg Burrito – Sausage,taco-johns,570,570,570.0
4163,Jr. Breakfast Burrito – Bacon,taco-johns,200,200,200.0
4164,Jr. Breakfast Burrito – Sausage,taco-johns,240,240,240.0
4165,Potato Olés® Scrambler – Regular Bacon,taco-johns,1080,1080,1080.0
4166,Potato Olés® Scrambler – Regular Sausage,taco-johns,1190,1190,1190.0
4167,Scrambler Burrito – Bacon,taco-johns,550,550,550.0
4168,Scrambler Burrito – Sausage,taco-johns,660,660,660.0
4169,Spicy Chorizo Breakfast Burrito,taco-johns,510,510,510.0
4170,Bacon Ranch Dressing – 1.5 oz,taco-johns,120,120,120.0
4171,Creamy Italian Dressing – 1.5 oz,taco-johns,130,130,130.0
4172,Guacamole – 2 oz portion,taco-johns,70,70,70.0
4173,Hot Sauce,taco-johns,5,5,5.0
4174,House Dressing – 1.5 oz portion,taco-johns,70,70,70.0
4175,Mild Sauce,taco-johns,10,10,10.0
4176,Nacho Cheese – 3 oz portion,taco-johns,110,110,110.0
4177,Pico de Gallo – 1 oz portion,taco-johns,10,10,10.0
4178,Ranch Dressing – 1.5 oz portion,taco-johns,140,140,140.0
4179,Salsa – 2 oz portion,taco-johns,10,10,10.0
4180,Sour Cream – 2 oz portion,taco-johns,120,120,120.0
4181,Super Hot Sauce – 1 oz portion,taco-johns,5,5,5.0
4182,Kid's Meal Cheese Quesadilla,taco-johns,200,200,200.0
4183,Kid's Meal Crunchy Chicken w/ Ranch,taco-johns,490,490,490.0
4184,Kids Bean Burrito,taco-johns,370,370,370.0
4185,Kids Chicken Softshell Taco,taco-johns,190,190,190.0
4186,Kids Crispy Taco,taco-johns,170,170,170.0
4187,Kids Softshell Taco,taco-johns,190,190,190.0
4188,Potato Olés® - Kid's Meal/Breakfast Portion,taco-johns,330,330,330.0
4189,Apple Grande,taco-johns,280,280,280.0
4190,Chips & Queso,taco-johns,430,430,430.0
4191,Churro,taco-johns,200,200,200.0
4192,Giant Goldfish® Grahams,taco-johns,70,70,70.0
4193,Gold Churro,taco-johns,210,210,210.0
4194,Mexi Rolls®,taco-johns,280,710,495.0
4195,Mexican Donut Bites,taco-johns,290,290,290.0
4196,Nachos,taco-johns,380,380,380.0
4197,Oreo Churro,taco-johns,280,280,280.0
4198,Potato Olés®,taco-johns,480,860,670.0
4199,Refried Beans,taco-johns,260,320,290.0
4200,Side Salad,taco-johns,40,40,40.0
4201,Chicken Taco Salad w/o Dressing,taco-johns,500,500,500.0
4202,Crunchy Chicken Taco Salad w/o Dressing,taco-johns,630,630,630.0
4203,Crunchy Chicken w/o Sauce,taco-johns,370,370,370.0
4204,Loaded Nachos,taco-johns,680,860,770.0
4205,Nachos Navidad,taco-johns,800,800,800.0
4206,Quesadilla,taco-johns,450,550,500.0
4207,Quesadilla Melt,taco-johns,450,550,500.0
4208,Super Nachos,taco-johns,420,790,605.0
4209,Super Potato Olés®,taco-johns,650,1090,870.0
4210,Taco Salad w/o Dressing,taco-johns,540,540,540.0
4211,Bold Buffalo,taco-johns,410,1150,780.0
4212,Honey Habanero,taco-johns,440,1250,845.0
4213,Sweet Chipotle BBQ,taco-johns,420,1180,800.0
4214,Asiago Ranch Club,wendys,570,710,640.0
4215,Bacon Jalapeno Cheeseburger,wendys,750,750,750.0
4216,Bacon Maple Chicken Sandwich,wendys,680,680,680.0
4217,Bacon Queso Burger,wendys,550,550,550.0
4218,Bacon Queso Chicken Sandwich,wendys,590,590,590.0
4219,Baconator Single,wendys,660,660,660.0
4220,Barbecue Cheeseburger,wendys,630,1150,890.0
4221,Big Bacon Classic,wendys,640,640,640.0
4222,"Cheeseburger, Kids' Meal",wendys,290,290,290.0
4223,Chicken Go Wrap,wendys,260,340,300.0
4224,Crispy Chicken BLT,wendys,440,440,440.0
4225,Crispy Chicken Sandwich,wendys,380,380,380.0
4226,Dave's Double Cheeseburger,wendys,800,800,800.0
4227,Dave's Single Cheeseburger,wendys,580,580,580.0
4228,Dave's Triple Cheeseburger,wendys,1060,1060,1060.0
4229,Double Stack,wendys,400,400,400.0
4230,Fresh Mozzarella Chicken Sandwich,wendys,420,420,420.0
4231,Giant Junior Bacon Cheeseburger (JBC),wendys,570,570,570.0
4232,Grilled Avocado BLT Chicken Sandwich,wendys,610,610,610.0
4233,Grilled Chicken Sandwich,wendys,360,360,360.0
4234,"Hamburger, Kids' Meal",wendys,250,250,250.0
4235,Homestyle Chicken Fillet Sandwich,wendys,510,510,510.0
4236,Homestyle S’Awesome Bacon Chicken Sandwich,wendys,670,670,670.0
4237,Jalapeno Fresco Spicy Chicken Sandwich,wendys,590,590,590.0
4238,Jr. Bacon Cheeseburger (JBC),wendys,380,380,380.0
4239,Jr. Cheeseburger,wendys,290,290,290.0
4240,Jr. Cheeseburger Deluxe,wendys,350,350,350.0
4241,Jr. Hamburger,wendys,250,250,250.0
4242,Kids Grilled Chicken Wrap,wendys,260,260,260.0
4243,North Pacific Cod Sandwich,wendys,440,440,440.0
4244,Peppercorn Mushroom Melt,wendys,690,1290,990.0
4245,S'Awesome Bacon Classic,wendys,640,1170,905.0
4246,Smoky Mushroom Bacon Cheeseburger,wendys,760,760,760.0
4247,Son of Baconator,wendys,700,700,700.0
4248,Southwest Avocado Chicken Sandwich,wendys,690,690,690.0
4249,Spicy Barbecue Chicken Sandwich,wendys,650,650,650.0
4250,Spicy Chicken Fillet Sandwich,wendys,530,530,530.0
4251,Spicy Sriracha Chicken Sandwich,wendys,670,670,670.0
4252,Ultimate Chicken Grill Sandwich,wendys,390,390,390.0
4253,"All Natural Lemonade, Small Cup",wendys,3,190,96.5
4254,"Barq's Root Beer, Small Cup",wendys,180,180,180.0
4255,Berry Cherry Fruit Tea,wendys,140,260,200.0
4256,Brewed Sweetened Iced Tea,wendys,110,110,110.0
4257,Brewed Unsweetened Iced Tea,wendys,5,5,5.0
4258,"Coca-Cola, Small Cup",wendys,200,200,200.0
4259,"Coke Zero™, Small Cup",wendys,0,0,0.0
4260,"Diet Coke, Small Cup",wendys,0,0,0.0
4261,"Dr Pepper, Small Cup",wendys,160,160,160.0
4262,"Fanta Orange, Small Cup",wendys,180,180,180.0
4263,"Hi-C Flashin' Fruit Punch, Small Cup",wendys,170,170,170.0
4264,Honest Tropical Green Tea,wendys,60,120,90.0
4265,Juicy Juice Apple Juice,wendys,90,90,90.0
4266,Mango Peach FruitTea Chiller,wendys,150,280,215.0
4267,"Minute Maid Light Lemonade, Small Cup",wendys,5,5,5.0
4268,Nestlé Pure Life Bottled Water,wendys,0,0,0.0
4269,Peach Lemonade,wendys,220,440,330.0
4270,"Pibb Xtra, Small Cup",wendys,160,160,160.0
4271,"Sprite, Small Cup",wendys,160,160,160.0
4272,Strawberry Iced Tea,wendys,50,50,50.0
4273,Strawberry Lemonade,wendys,200,200,200.0
4274,Strawberry Passion FruiTea Chiller,wendys,150,290,220.0
4275,Strawberry Watermelon Fruit Tea,wendys,150,280,215.0
4276,Tropical Berry Lemonade,wendys,230,460,345.0
4277,TruMoo Lowfat Chocolate Milk,wendys,140,140,140.0
4278,TruMoo Lowfat White Milk,wendys,100,100,100.0
4279,Wildberry Lemonade,wendys,230,480,355.0
4280,"Bacon, Egg & Cheese Biscuit",wendys,420,420,420.0
4281,"Bacon, Egg & Swiss Croissant",wendys,410,410,410.0
4282,Breakfast Baconator,wendys,730,730,730.0
4283,"Classic Bacon, Egg & Cheese Sandwich",wendys,320,320,320.0
4284,"Classic Sausage, Egg & Cheese Sandwich",wendys,500,500,500.0
4285,Honey Butter Biscuit,wendys,310,310,310.0
4286,Honey Butter Chicken Biscuit,wendys,500,500,500.0
4287,Maple Bacon Chicken Croissant,wendys,560,560,560.0
4288,Oatmeal Bar,wendys,270,270,270.0
4289,"Orange Juice, Small",wendys,130,130,130.0
4290,Sausage & Egg Burrito,wendys,270,270,270.0
4291,Sausage Biscuit,wendys,470,470,470.0
4292,"Sausage, Egg & Cheese Biscuit",wendys,610,610,610.0
4293,"Sausage, Egg & Swiss Croissant",wendys,600,600,600.0
4294,Seasoned Potatoes,wendys,230,410,320.0
4295,Chocolate Frosty-ccino,wendys,220,310,265.0
4296,"Original Redhead Hot Coffee, Decaffeinated, Small",wendys,10,10,10.0
4297,"Original Redhead Hot Coffee, Small",wendys,10,10,10.0
4298,"Redhead Roasters®Hot Coffee, Regular",wendys,0,0,0.0
4299,Vanilla Frosty-ccino,wendys,210,310,260.0
4300,Barbecue Nugget Sauce,wendys,45,45,45.0
4301,Brown Sugar,wendys,40,40,40.0
4302,Buttery Best Spread,wendys,50,50,50.0
4303,"Cheddar Cheese, Shredded",wendys,70,70,70.0
4304,Heartland Ranch Dipping Sauce,wendys,120,120,120.0
4305,Honey Mustard Nugget Sauce,wendys,80,80,80.0
4306,Hot Chili Seasoning Packet,wendys,5,5,5.0
4307,Hot Sauce,wendys,10,10,10.0
4308,Saltine Crackers,wendys,25,25,25.0
4309,Smoky BBQ Side Sauce,wendys,40,40,40.0
4310,Spicy BBQ Side Sauce,wendys,60,60,60.0
4311,Sweet & Sour Nugget Sauce,wendys,50,50,50.0
4312,Sweet BBQ Side Sauce,wendys,60,60,60.0
4313,Chicken Nuggets,wendys,180,450,315.0
4314,Chicken Tenders,wendys,300,400,350.0
4315,Spicy Chicken Nuggets,wendys,190,430,310.0
4316,Chocolate Chunk Cookie,wendys,390,390,390.0
4317,Double Chocolate Chip Cookie,wendys,350,350,350.0
4318,Espresso Chip Bar,wendys,290,290,290.0
4319,Frosty Cookie Sundae,wendys,390,410,400.0
4320,Sugar Cookie,wendys,390,390,390.0
4321,Birthday Cake Frosty,wendys,210,580,395.0
4322,Birthday Cake Frosty Cookie Sundae,wendys,410,410,410.0
4323,"Chocolate Frosty, Small",wendys,300,300,300.0
4324,"Vanilla Frosty, Small",wendys,280,280,280.0
4325,Apple Balsamic Vinaigrette,wendys,80,80,80.0
4326,BBQ Ranch Dressing,wendys,100,100,100.0
4327,Classic Ranch,wendys,100,100,100.0
4328,Gourmet Croutons,wendys,80,80,80.0
4329,Honey Roasted Sunflower Seeds,wendys,45,45,45.0
4330,Italian Vinaigrette,wendys,70,70,70.0
4331,Lemon Garlic Caesar Dressing,wendys,110,110,110.0
4332,Light Classic Ranch,wendys,50,50,50.0
4333,Light Honey French Dressing,wendys,40,40,40.0
4334,Light Spicy Asian Chili Vinaigrette,wendys,45,45,45.0
4335,Pomegranate Vinaigrette Dressing,wendys,60,60,60.0
4336,Roasted Pecans,wendys,110,110,110.0
4337,Spicy Buffalo Chicken Salad,wendys,430,720,575.0
4338,Spicy Roasted Cashews,wendys,80,80,80.0
4339,Thousand Island,wendys,160,160,160.0
4340,Apple Pecan Chicken Salad,wendys,180,340,260.0
4341,Asian Cashew Chicken Salad,wendys,110,210,160.0
4342,BBQ Ranch Chicken Salad,wendys,210,390,300.0
4343,Berry Burst Chicken Salad,wendys,290,470,380.0
4344,Harvest Chicken Salad,wendys,320,570,445.0
4345,Mozzarella Chicken Salad,wendys,360,520,440.0
4346,Parmesan Caesar Salad,wendys,320,560,440.0
4347,Power Mediterranean Chicken Salad,wendys,230,430,330.0
4348,Southwest Avocado Chicken Salad,wendys,300,600,450.0
4349,Spicy Chicken Caesar Salad,wendys,250,470,360.0
4350,Strawberry Mango Chicken Salad,wendys,270,470,370.0
4351,Taco Salad,wendys,470,660,565.0
4352,Apple Slices,wendys,40,40,40.0
4353,Bacon & Cheese Baked Potato,wendys,540,540,540.0
4354,Bacon Queso Fries,wendys,510,510,510.0
4355,Bacon Sriracha Fries,wendys,600,600,600.0
4356,Broccoli & Cheese Baked Potato,wendys,440,440,440.0
4357,Caesar Side Salad,wendys,60,60,60.0
4358,Chili,wendys,210,310,260.0
4359,Garden Side Salad,wendys,25,25,25.0
4360,Ghost Pepper Fries,wendys,520,520,520.0
4361,Jalapeno Bacon Fries,wendys,570,570,570.0
4362,Ketchup Packet,wendys,10,10,10.0
4363,Natural-Cut Fries,wendys,230,530,380.0
4364,Plain Baked Potato,wendys,270,270,270.0
4365,S'Awesome French Fries,wendys,550,550,550.0
4366,Smoky Mushroom Bacon Potato,wendys,460,460,460.0
4367,Sour Cream & Chives Baked Potato,wendys,320,320,320.0
4368,Avocado Bacon Burger,whataburger,815,815,815.0
4369,Bacon & Cheese Whataburger,whataburger,750,750,750.0
4370,Double Meat Whataburger,whataburger,835,835,835.0
4371,Double Meat Whataburger Jr.,whataburger,420,420,420.0
4372,Double Meat Whataburger Jr.with Cheese,whataburger,470,470,470.0
4373,Jalapeno & Cheese Whataburger,whataburger,680,680,680.0
4374,Monterey Melt,whataburger,1115,1115,1115.0
4375,Monterey Melt Jr.,whataburger,610,610,610.0
4376,Mushroom Swiss Burger,whataburger,1110,1110,1110.0
4377,Mushroom Swiss Jr.,whataburger,695,695,695.0
4378,Sweet & Spicy Bacon Burger,whataburger,1095,1095,1095.0
4379,Sweet & Spicy Bacon Burger Jr,whataburger,600,600,600.0
4380,Triple Meat Whataburger,whataburger,1075,1075,1075.0
4381,Whataburger,whataburger,590,590,590.0
4382,Whataburger Jr.,whataburger,310,310,310.0
4383,Whataburger Jr.with Bacon & Cheese,whataburger,400,400,400.0
4384,Whataburger Patty Melt,whataburger,950,950,950.0
4385,Whataburger Patty Melt Single,whataburger,640,640,640.0
4386,Whatacatch Sandwich,whataburger,495,495,495.0
4387,Biscuit,whataburger,290,290,290.0
4388,Biscuit and Gravy,whataburger,665,665,665.0
4389,Biscuit and Jelly,whataburger,340,340,340.0
4390,Biscuit Sandwich with Bacon,whataburger,500,500,500.0
4391,Biscuit Sandwich with Sausage,whataburger,690,690,690.0
4392,Biscuit with Bacon,whataburger,335,335,335.0
4393,Biscuit with Sausage,whataburger,520,520,520.0
